id , name, adusers, ddownloads, lastupdated, minv, maxv, isMailExt, #Auth, Authors, A1Id,  A2Id,  A3Id, cTB52, cTB60, cTB68b, cTB68,homepage_url,support_url
767200,Protected E-mail Addresses,4,39,2017-01-31,42.0,50.0,0,1,blizzy,12750359,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/protected-e-mail-addresses/,None
769143,Lightning Invitation Notifier,2190,166,2018-04-16,45.0,60.0,0,1,Markus Pullmann,12760509,,,2017-04-22,2018-04-16,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/lightning-invitation-notifier/,{u'en-US': u'https://github.com/mackshot/lightninginvitationnotifier'}
771081,lightningWeather,1805,208,2019-01-31,45.0,60.0,0,1,Thomas Malcher,12753098,,,2017-05-13,2018-10-26,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/lightningweather/,None
773590,TbSync,21181,1158,2019-08-28,68.0,69.0,1,1,John Bieling,10309007,,,2099-01-01,2019-01-30,2019-01-30,2019-08-22,https://addons.thunderbird.net/en-US/thunderbird/addon/tbsync/,{u'de': u'https://github.com/jobisoft/TbSync/issues'}
778959,Great DANE,6,51,2017-06-12,3.1,54.0,0,1,Grier Forensics,12805309,,,2017-02-14,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/great-dane-smime/,{u'en-US': u'https://github.com/grierforensics/Great-DANE-Thunderbird'}
781108,MyAdFilter,15,40,2017-03-30,38.0,49.0,0,1,MyAdFilter,12798516,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/myadfilter/,{u'fr': u'http://www.myadfilter.com'}
781706,Keep in Taskbar,4778,509,2019-02-07,1.5,61.0,0,1,Tinnyx,9522248,,,2017-02-07,2019-02-05,2019-02-05,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/keep-in-taskbar/,{u'en-US': u'https://github.com/tinnyx/keepintaskbar'}
787027,TipsTrade Ticket Buttons,0,33,2017-06-22,40.0,54.0,0,1,TipsTrade Ltd.,12842763,,,2017-03-03,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/tipstrade-ticket-buttons/,None
787632,Quick Folder Key Navigation,534,63,2018-04-29,38.0,60.0,0,1,Andrew,12845099,,,2017-04-25,2018-04-28,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/quick-folder-key-navigation/,None
788719,techblocker,33,54,2017-07-07,38.0,49.0,0,1,techblocker,12787875,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/techblocker/,{u'en-US': u'http://techblocker.com/en/support.html'}
800006,AdvancedTasks,1303,128,2018-03-13,45.0,61.0,0,1,mthaens,12921290,,,2018-02-17,2018-03-13,2018-03-13,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/advancedtasks/,None
800008,AddressBook in Tab,9766,201,2018-02-19,45.0,61.0,0,1,mthaens,12921290,,,2017-04-18,2018-02-19,2018-02-19,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/addressbook-in-tab/,None
805362,Copy Message ID,119,37,2017-04-13,31.0,60.0,0,1,Joshua Kahn,12959121,,,2017-04-12,2017-04-12,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/copy-message-id/,None
809689,Grammalecte [fr] (for Thunderbird),4542,220,2018-08-31,59.0,64.0,0,1,OR,4845174,,,2017-04-26,2018-08-07,2018-08-07,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/grammalecte-fr-thunderbird/,{u'fr': u'https://grammalecte.net/forum.php?prj=fr&f=8'}
811161,WarnAttachment,1307,64,2019-07-10,9.0,60.0,0,1,jdede,13002153,,,2017-05-01,2018-10-19,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/warnattachment/,{u'de': u'https://github.com/jdede/WarnAttachment'}
812455,it-812455,55,71,2018-06-22,45.7,63.0,0,1,webreq,12930321,,,2017-08-01,2017-08-01,2017-08-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/webreq/,{u'it': u'http://www.microsistemi.com'}
817839,QuickMultiselect,20,33,2017-05-26,30.0,46.0,0,1,wbayever,13055639,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/quickmultiselect/,{u'en-US': u'http://wboptimum.com/quick-multiselect-support/'}
818175,One-by-One Forward,405,61,2018-11-16,45.0,60.0,0,1,nzeid,13058360,,,2018-09-15,2018-09-15,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/one-by-one-forward/,None
818635,Reply to Multiple Messages,576,68,2019-05-27,68.0,100,1,1,Jonathan Kamens,5389259,,,2017-06-01,2017-12-10,2099-01-01,2019-03-31,https://addons.thunderbird.net/en-US/thunderbird/addon/reply-to-multiple-messages/,None
822100,Message Title Header,7,35,2017-08-02,31.0,56.0,0,1,Rasmus Riiner,10368857,,,2017-07-12,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/message-title-header/,None
823247,attachment column in search result list,687,68,2017-06-15,45.0,60.0,0,1,opto,11074922,,,2017-06-14,2017-06-14,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/show-attachment-in-search/,None
832276,Rescue Conflicting Alternatives,27,38,2019-03-20,60.0,60.0,0,1,ClearCode Inc.,182999,,,2017-07-11,2019-03-20,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/rescue-conflicting-alt/,{u'en-US': u'https://github.com/clear-code/tb-rescue-conflicting-alternatives'}
844927,ToggleReplied,297,40,2019-05-27,68.0,100,1,1,Jonathan Kamens,5389259,,,2017-08-17,2017-10-07,2099-01-01,2019-04-01,https://addons.thunderbird.net/en-US/thunderbird/addon/togglereplied-2/,None
847125,Stop Ignoring Reply:To,435,49,2019-02-22,52.0,66.0,0,1,Cassandra Gelvin,13244483,,,2017-08-24,2018-05-08,2019-02-22,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/stop-ignoring-reply-to/,{u'en-US': u'http://cassandra.gelvins.com'}
